160,http://footprinted.org/rdfspace/bibliography/life-cycle-assessment-of-particleboards-and-fibreboards1976739
161,http://footprinted.org/rdfspace/bibliography/life-cycle-assessment-of-plasterboard6789678
162,http://footprinted.org/rdfspace/bibliography/life-cycle-assessment-of-polyvinyl-chloride-and-alternatives-summary-report-for-consultation9326756
163,http://footprinted.org/rdfspace/bibliography/life-cycle-assessment-of-pvc-and-of-principle-competing-materials5922388
164,http://footprinted.org/rdfspace/bibliography/life-cycle-assessment-of-road-construction5156293
165,http://footprinted.org/rdfspace/bibliography/life-cycle-assessment-of-wood-floor-coverings7921526
166,http://footprinted.org/rdfspace/bibliography/life-cycle-assessments-of-natural-fibre-insulation-materials2068197
167,http://footprinted.org/rdfspace/bibliography/life-cycle-co2-emissions-of-a-photovoltaic-wind-diesel-generating-system5108799
168,http://footprinted.org/rdfspace/bibliography/life-cycle-co2-emissions-of-a-photovoltaic-wind-diesel-generating-system1831057
169,http://footprinted.org/rdfspace/bibliography/life-cycle-energy-and-environmental-performance-of-a-new-university-building-modelling-challenges-and-design-implications6066164
170,http://footprinted.org/rdfspace/bibliography/life-cycle-environmental-assessment-of-paint-processes7832838
171,http://footprinted.org/rdfspace/bibliography/life-cycle-impact-assessment-of-printing-paper-using-non-wood-pulp-and-de-inked-pulp1077430
172,http://footprinted.org/rdfspace/bibliography/life-cycle-inventory-for-kraft-sack-paper9005363
173,http://footprinted.org/rdfspace/bibliography/life-cycle-inventory-of-five-products-produced-from-polylactide-pla-and-petroleum-based-resins-summary-report8991531
174,http://footprinted.org/rdfspace/bibliography/life-cycle-inventory-of-five-products-produced-from-polylactide-pla-and-petroleum-based-resins-technical-report4352525
175,http://footprinted.org/rdfspace/bibliography/life-cycle-inventory-of-medium-density-fibreboard2977628
176,http://footprinted.org/rdfspace/bibliography/life-cycle-inventory-of-particleboard-a-case-study-in-the-wood-sector8518828
177,http://footprinted.org/rdfspace/bibliography/life-cycle-inventory-of-portland-cement-concrete5665675
178,http://footprinted.org/rdfspace/bibliography/life-cycle-inventory-of-slag-cement-concrete9808693
179,http://footprinted.org/rdfspace/bibliography/life-cycle-inventory-of-the-worldwide-aluminium-industry-with-regard-to-energy-consumption-and-emissions-of-greenhouse-gases-paper-1-automotive9560944
180,http://footprinted.org/rdfspace/bibliography/life-cycle-of-window-materials-a-comparative-assessment9669497
181,http://footprinted.org/rdfspace/bibliography/life-cyle-assessment-data-copper-sheet2625271
182,http://footprinted.org/rdfspace/bibliography/life-cyle-assessment-data-copper-tube9942031
183,http://footprinted.org/rdfspace/bibliography/life-cyle-assessment-data-copper-wire7495129
184,http://footprinted.org/rdfspace/bibliography/lifecycle-assessment-of-paint-summary-of-ivl-report-b-1338-a1313252
185,http://footprinted.org/rdfspace/bibliography/lightweight-high-performance-concrete-masonry-block-mix-design8648566
186,http://footprinted.org/rdfspace/bibliography/lime-a-sustainable-green-building-product7598822
187,http://footprinted.org/rdfspace/bibliography/lime-activity-co2-emissions-factors1224420
188,http://footprinted.org/rdfspace/bibliography/limestone-quarrying-and-processing-a-life-cycle-inventory1070583
189,http://footprinted.org/rdfspace/bibliography/lisa-lca-software-case-study-nurses-faculty-university-of-australia7454327
190,http://footprinted.org/rdfspace/bibliography/livscykelanalys-av-f-rg-life-cycle-assessment-of-paint-8711998
191,http://footprinted.org/rdfspace/bibliography/loose-laid-carpet-tiles-pa6-environmental-product-declaration5363311
192,http://footprinted.org/rdfspace/bibliography/loose-laid-carpet-tiles-pa6-6-environmental-product-declaration6955651
193,http://footprinted.org/rdfspace/bibliography/low-density-polyethylene-film-lci-data-summary4291410
194,http://footprinted.org/rdfspace/bibliography/low-density-polyethylene-film-lci-data-summary-in-excel-format2455638
195,http://footprinted.org/rdfspace/bibliography/low-density-polyethylene-lci-data-summary6269030
196,http://footprinted.org/rdfspace/bibliography/low-density-polyethylene-lci-data-summary-in-excel-format2313068
197,http://footprinted.org/rdfspace/bibliography/materials-operational-energy-inputs-and-net-energy-ratio-for-photobiological-hydrogen-production7122921
198,http://footprinted.org/rdfspace/bibliography/mechanical-properties-of-concrete-with-recycled-coarse-aggregate7864595
199,http://footprinted.org/rdfspace/bibliography/metal-resources-and-energy8731362
200,http://footprinted.org/rdfspace/bibliography/new-gross-energy-requirement-figures-for-material-production7147459
201,http://footprinted.org/rdfspace/bibliography/new-zealand-building-materials-embodied-energy-coefficients-database-volume-ii-coefficients2214731
202,http://footprinted.org/rdfspace/bibliography/new-zealand-embodied-energy-coefficients5346907
203,http://footprinted.org/rdfspace/bibliography/nylon-66-lci-data-summary-in-excel-format-apme2862010
204,http://footprinted.org/rdfspace/bibliography/nylon-66-lci-data-summary-apme5617849
205,http://footprinted.org/rdfspace/bibliography/planning-for-sustainable-development-and-construction1692761
206,http://footprinted.org/rdfspace/bibliography/polyamide-6-nylon-6-lci-data-summary5574832
207,http://footprinted.org/rdfspace/bibliography/polyamide-6-nylon-6-lci-data-summary-in-excel9048525
208,http://footprinted.org/rdfspace/bibliography/polyamide-66-nylon-66-lci-data-summary1486736
209,http://footprinted.org/rdfspace/bibliography/polyamide-66-nylon-66-lci-data-summary-in-excel7375328
210,http://footprinted.org/rdfspace/bibliography/polycarbonate-lci-data-summary7780402
211,http://footprinted.org/rdfspace/bibliography/polycarbonate-lci-data-summary-in-excel-format8878377
212,http://footprinted.org/rdfspace/bibliography/polyolefin-s5503838
string(53) "Construct Template not found in ARC2_SPARQLPlusParser" 213,http://footprinted.org/rdfspace/bibliography/polypropylene-injection-moulding-lci-data-summary2702833
214,http://footprinted.org/rdfspace/bibliography/polypropylene-injection-moulding-lci-data-summary-in-excel-format6572156
215,http://footprinted.org/rdfspace/bibliography/polypropylene-lci-data-summary5245125
216,http://footprinted.org/rdfspace/bibliography/polypropylene-lci-data-summary-in-excel-format4127202
217,http://footprinted.org/rdfspace/bibliography/polypropylene-orientated-film-lci-data-summary4995348
218,http://footprinted.org/rdfspace/bibliography/polypropylene-orientated-film-lci-data-summary-in-excel-format8528109
219,http://footprinted.org/rdfspace/bibliography/polystyrene-expandable-eps-lci-data-summary1573755
220,http://footprinted.org/rdfspace/bibliography/polystyrene-expandable-eps-lci-data-summary-in-excel-format7502420
221,http://footprinted.org/rdfspace/bibliography/polystyrene-general-purpose-gpps-lci-data-summary9271981
222,http://footprinted.org/rdfspace/bibliography/polystyrene-general-purpose-gpps-lci-data-summary-in-excel-format5919647
223,http://footprinted.org/rdfspace/bibliography/polystyrene-high-impact-lci-data-summary3678394
224,http://footprinted.org/rdfspace/bibliography/polystyrene-high-impact-lci-data-summary-in-excel-format8756331
225,http://footprinted.org/rdfspace/bibliography/polyurethane-flexible-foam-lci-data-summary5886155
226,http://footprinted.org/rdfspace/bibliography/polyurethane-flexible-foam-lci-data-summary-in-excel9377074
227,http://footprinted.org/rdfspace/bibliography/polyurethane-rigid-foam-lci-data-summary1327029
228,http://footprinted.org/rdfspace/bibliography/polyurethane-rigid-foam-lci-data-summary-in-excel7704271
229,http://footprinted.org/rdfspace/bibliography/product-comparisons-method8443323
230,http://footprinted.org/rdfspace/bibliography/pvc-emulsion-polymerised-lci-data-summary7054750
231,http://footprinted.org/rdfspace/bibliography/pvc-emulsion-polymerised-lci-data-summary-in-excel5383357
232,http://footprinted.org/rdfspace/bibliography/pvc-calendered-sheet-lci-summary-data7120384
233,http://footprinted.org/rdfspace/bibliography/pvc-calendered-sheet-lci-summary-data-in-excel4737341
234,http://footprinted.org/rdfspace/bibliography/pvc-injection-moulding-lci-data-summary2352392
235,http://footprinted.org/rdfspace/bibliography/pvc-injection-moulding-lci-data-summary-in-excel4698660
236,http://footprinted.org/rdfspace/bibliography/pvc-pipe-lci-data-summary7609646
237,http://footprinted.org/rdfspace/bibliography/pvc-pipe-lci-data-summary-in-excel7024595
238,http://footprinted.org/rdfspace/bibliography/pvc-unplasticised-film-upvc-film-lci-data-summary4946697
239,http://footprinted.org/rdfspace/bibliography/pvc-unplasticised-film-upvc-film-lci-data-summary-in-excel5123288
240,http://footprinted.org/rdfspace/bibliography/quality-based-energy-contents-and-carbon-coefficients-for-building-materials-a-system-approach4716043
241,http://footprinted.org/rdfspace/bibliography/quantitative-assessment-of-embodied-environmental-profile-of-building-materials6520628
242,http://footprinted.org/rdfspace/bibliography/quantities-for-ordering-building-materials2319925
243,http://footprinted.org/rdfspace/bibliography/quantity-based-energy-contents-and-carbon-coefficients-for-building-materials-a-systems-approach8716160
244,http://footprinted.org/rdfspace/bibliography/quarry-products-association-sustainable-development-report-20081082801
245,http://footprinted.org/rdfspace/bibliography/reducing-the-carbon-footprint-of-masonry-mortar9029956
246,http://footprinted.org/rdfspace/bibliography/reference-document-on-best-available-techniques-in-the-cement-and-lime-manufacturing-industries3517212
247,http://footprinted.org/rdfspace/bibliography/reference-document-on-reference-document-on-the-best-available-techniques-in-the-ceramic-manufacturing-industry5766406
248,http://footprinted.org/rdfspace/bibliography/report-for-life-cycle-assessment-for-paper-and-packaging-waste-management-scenarios-in-new-south-wales9336741
249,http://footprinted.org/rdfspace/bibliography/research-on-lifecycle-fixed-resources-and-exhausted-carbon-dioxide-by-buildings-in-japan7100676
250,http://footprinted.org/rdfspace/bibliography/rheinzink-titanium-zinc-environmental-product-declaration4455029
251,http://footprinted.org/rdfspace/bibliography/rockwool-environmental-report-the-wind-of-change6839103
252,http://footprinted.org/rdfspace/bibliography/rt-environmental-declaration-cold-rolled-steel-sheet-and-coils7837188
253,http://footprinted.org/rdfspace/bibliography/rt-environmental-declaration-colour-coated-steel-sheets-and-coils6689397
254,http://footprinted.org/rdfspace/bibliography/rt-environmental-declaration-metal-coated-steel-sheet-and-coils1835281
255,http://footprinted.org/rdfspace/bibliography/rt-environmental-declaration-ruukki-s-structural-hollow-sections-steel-pipe-piles-and-steel-sections4681270
256,http://footprinted.org/rdfspace/bibliography/rt-environmental-declaration-external-wall-element-system-nordicon-3716170
257,http://footprinted.org/rdfspace/bibliography/rt-environmental-declaration-light-weight-sandwich-element-system-panel-3lock-3041738
258,http://footprinted.org/rdfspace/bibliography/rt-environmental-declaration-rautaruukki-oyj-hot-rolled-frames-and-bridge-structures3897415
259,http://footprinted.org/rdfspace/bibliography/rt-environmental-declaration-rautaruukki-oyj-roofing-sheets-and-fa-ade-claddings-paint-coated-6840086
